"ID","name","date","link","text","score","exclam"
6840,NA,"7/11/2011","/KimKardashian/status/90439455390965761","Workout time! Let's go!!! I'm going hard today!",-1,5
6841,NA,"7/10/2011","/KimKardashian/status/90281345355493376","I'm watching this Diane Sawyer interview with Jaycee Lee Dugard...this is so so sad. Such a shocking story!",-2,1
6842,NA,"7/10/2011","/KimKardashian/status/90256144605523968","craving chipotle so badly...hmmm where is the nearest one?",0,0
6843,"Kris","7/10/2011","/KimKardashian/status/90252229021405184","OMG Kris Jenner is a trending topic!!!! Go momager!",0,5
6844,"Caitlyn","7/10/2011","/KimKardashian/status/90240866643480576","Bruce is so funny! His laugh is soooo funny! He laughs at himself all the time! I always crack up when I hear him laugh",-3,3
6845,NA,"7/10/2011","/KimKardashian/status/90225017710854144","I wanna wish @carmeloanthony & @lala happy anniversary! Just to think, one year ago today we were all in NY celebrating!",1,2
6846,"Kourtney","7/10/2011","/KimKardashian/status/90221552574009344","New episode of Keeping Up With The Kardashians is on tonight at 10pm/9pm c on E! My mom goes from forbidding Kourt to marry 2 forcing her!",-1,2
6846,"Kris","7/10/2011","/KimKardashian/status/90221552574009344","New episode of Keeping Up With The Kardashians is on tonight at 10pm/9pm c on E! My mom goes from forbidding Kourt to marry 2 forcing her!",-1,2
6847,NA,"7/10/2011","/KimKardashian/status/90194621166125056","Can u guess which old Hollywood actress I'm inspired by in this look? http://twitpic.com/5obhd2",0,0
6848,NA,"7/10/2011","/KimKardashian/status/90166767049121794","The photo shoot is off to a good start! Gonna be a fun day! Have a great day everyone! http://twitpic.com/5oa2d6",3,3
6849,NA,"7/10/2011","/KimKardashian/status/90103106200805376","""Because of your faith, it will happen."" Matthew 9:29. Don't put your faith if your fears people! Good things are in store if u have faith!",3,2
6850,NA,"7/9/2011","/KimKardashian/status/89904394514083840","Sometimes all you need is a bbm BIG HUG to make it all better ({})",2,0
6851,NA,"7/9/2011","/KimKardashian/status/89893015925170176","Last shot of the day! Romantic red lip! Can't wait for u to see this commercial! http://twitpic.com/5nvb2y",0,3
6852,"Kim","7/9/2011","/KimKardashian/status/89874132497481728","My fragrance shoot is still going strong... But we have hours to go! I need a second wind! #WakeUpKimmy",1,2
6853,NA,"7/9/2011","/KimKardashian/status/89744172428443648","Shooting a commercial today for my new fragrance! #WeekendGrind!",0,2
6854,"Kim","7/9/2011","/KimKardashian/status/89675787204173824","I swear we must have just missed each other last night! I was there!I miss u RT @ddlovato: @KimKardashian come over n see it! I'm over here!",-2,4
6855,NA,"7/9/2011","/KimKardashian/status/89670912185602048","Nothing like a super early morning run! My goal is 3 miles today! Get it!!! Let's go!",2,6
6856,NA,"7/8/2011","/KimKardashian/status/89552946915852288","I need to learn this ASAP! lol RT @SheivaG You can't change people, but you can change the way you deal with them",0,1
6857,NA,"7/8/2011","/KimKardashian/status/89547352045654016","I'm goin' out tonight....its goin' doooowwwnn",0,0
6858,NA,"7/8/2011","/KimKardashian/status/89515391428210688","Working out in the evening is such a struggle for me but I'm gonna go for it!",-1,1
6859,NA,"7/8/2011","/KimKardashian/status/89496805519269888","What's everyone up to on a Friday night?",0,0
6860,NA,"7/8/2011","/KimKardashian/status/89468841914138624","Bright purses and colorful clutches! http://bit.ly/nhFA5a",2,1
6861,"Kendall","7/8/2011","/KimKardashian/status/89441211529691137","My baby sister @KendallJenner is almost at a MILLION followers!!!! Everyone please follow her and RT! Let's get her there!",0,6
6862,NA,"7/8/2011","/KimKardashian/status/89425375041556480","I feel like I'm in paradise right now!",3,1
6863,NA,"7/8/2011","/KimKardashian/status/89405403720450049","My first 'Marie Claire' cover!! http://bit.ly/rpPAhG ",0,2
6864,NA,"7/8/2011","/KimKardashian/status/89388911478063104","Hahaha!!!! A LOT! RT @nicolerichie: The early bird might catch the worm, but I bet it also needs a ton of under eye concealer",0,5
6865,"Khloe","7/8/2011","/KimKardashian/status/89216495602761728","I got thru finally! Had to text our glam squad @robscheppy!!! LOL Khloe's about to take my call, she doesn't know I'm on the line! So funny!",-1,6
6866,"Khloe","7/8/2011","/KimKardashian/status/89214405216182272","How fab is @KhloeKardashian selling our KDash line on QVC! Tune in! http://twitpic.com/5muyzl",0,2
6867,NA,"7/8/2011","/KimKardashian/status/89213542863081474","I can't get through! I don't think the woman believed it was me when I called in !LOL",0,2
6868,NA,"7/7/2011","/KimKardashian/status/89007499541360640","Morning GORGEOUS!!!! Just finished an intense workout! I am so much more on my grind when I am in LA!",-2,6
6869,NA,"7/7/2011","/KimKardashian/status/88964665945759744","Never!!! RT @iamdiddy: Never Give up!!!!!",0,8
6870,NA,"7/6/2011","/KimKardashian/status/88825483747266560","I visited a very special girl yesterday at the children's hospital in Minnesota. Soon I will share her story, it will change your life.",0,0
6871,NA,"7/6/2011","/KimKardashian/status/88735289568276480","My new Cosmo cover! http://bit.ly/q9oHuJ ",0,1
6872,"North","7/6/2011","/KimKardashian/status/88718216351842304","Make sure you stay away from the 405 Fwy the weekend of July 16 & 17, it will be closed between the 10 Fwy and 101 Fwy North & South!",0,1
6873,NA,"7/5/2011","/KimKardashian/status/88395299067928578","Whip it real good! RT @RobKardashian: My lil Sis on the 4th whippin her hair back and forth. Lol.  http://instagr.am/p/HDBEp/",1,1
6874,NA,"7/5/2011","/KimKardashian/status/88394145386860544","Got off the phone w Mason. He told me I was his favorite aunt! Well I said say ""agua"" if I'm ur fav aunt...that's his fav word & he said it!",4,2
6875,"Khloe","7/5/2011","/KimKardashian/status/88375536644141057","Yay! RT: @KhloeKardashian: Unbreakable is back in stock baby!!!!!! Buy it here: http://www.kardashianfragrance.com ",1,7
6876,NA,"7/5/2011","/KimKardashian/status/88372400126824448","Loving this trend! http://bit.ly/ravv2w ",1,1
6877,"Kim","7/5/2011","/KimKardashian/status/88349888299008000","I love you more RT @KhloeKardashian: I love you @KimKardashian",2,0
6877,"Khloe","7/5/2011","/KimKardashian/status/88349888299008000","I love you more RT @KhloeKardashian: I love you @KimKardashian",2,0
6878,NA,"7/5/2011","/KimKardashian/status/88333839365177345","Reading the comments here &its nuts people think just bc I was close to the OJ trial I can't have my own opinion on the Casey Anthony case?",0,0
6879,NA,"7/5/2011","/KimKardashian/status/88311109865578497","WHAT!!!!???!!!! CASEY ANTHONY FOUND NOT GUILTY!!!! I am speechless!!!",-1,15
6880,"Kim","7/5/2011","/KimKardashian/status/88307339643465728","And Casey & Caylee RT @figosekas: @KimKardashian only GOD knows if he is guilty or not..",-1,0
6881,"Kim","7/5/2011","/KimKardashian/status/88307011019735040","Well the OJ verdict took 3 hrs RT @freemanlanette: @KimKardashian guilty, the jury has made their decision to fast for it to be not guilty!",0,1
6882,NA,"7/5/2011","/KimKardashian/status/88303877182590976","The jury reached a verdict on the Casey Anthony trial. I can't wait for the verdict to be announced today! Who will be tuned in?",0,1
6883,"Kris","7/4/2011","/KimKardashian/status/88086295238279169","Kind of obsessed with Lake Minnetonka! Boats & O's!!!   RT @KrisHumphries: Kaptain K. http://lockerz.com/s/117102136",0,4
6884,NA,"7/4/2011","/KimKardashian/status/87933963120803840","Happy 4th of July everyone!!!! Have fun today and be safe!!! Xoxo",3,7
6885,NA,"7/3/2011","/KimKardashian/status/87681478066044928","Its like Vegas on the lake over here!",1,1
6886,NA,"7/3/2011","/KimKardashian/status/87678664598228992","What's up to everyone on the big island in lake minnetonka!!!!!!",0,6
6887,NA,"7/3/2011","/KimKardashian/status/87660923363409920","Keeping Up With The Kardashians isn't on tonight but we are back next week after the holiday weekend! Xo",0,1
6888,NA,"7/2/2011","/KimKardashian/status/87374318631256064","I miss the way packs of gum use to be... They were so simple, now they are these fancy envelopes!",0,1
6889,NA,"7/2/2011","/KimKardashian/status/87366314938744833","There's nothing more that I love to do than sleep!",1,1
6890,NA,"7/2/2011","/KimKardashian/status/87311945434284033","Happy Birthday @lindsaylohan xoxoxo!!!!!",1,5
6891,NA,"7/2/2011","/KimKardashian/status/87210178100994048","Best feeling in the world to sleep in! I haven't done this in forever!",1,2
6892,NA,"7/1/2011","/KimKardashian/status/86915511937548288","Hi Minnesoooota! Heading to the twins game tonight! This should be fun!",1,3
6893,NA,"7/1/2011","/KimKardashian/status/86913882328801280","Mason's growing up so fast! http://bit.ly/jvmVdl ",0,1
6894,"North","7/1/2011","/KimKardashian/status/86851727168520192","Stay away from the 405 Fwy the weekend of July 16 & 17, it will be closed btwn the 10 Fwy and 101 Fwy North & South!",0,1
6895,NA,"7/1/2011","/KimKardashian/status/86786687308537856","Sometimes all u need is a good slumber party with your bff! @BrittGastineau I love u!",2,2
6896,NA,"6/30/2011","/KimKardashian/status/86645769477701632","Getting a massage watching Glee!",1,1
6897,"Kris","6/30/2011","/KimKardashian/status/86638002629124097","My moms AOL Account has been hacked. Why do people hack? So lame! So if anyone gets an email from my mom- NOT HER!",-2,2
6898,NA,"6/30/2011","/KimKardashian/status/86616330488389632","My fav song right now @rihanna ""California King Bed""...been playing it over & over!",2,1
6899,NA,"6/30/2011","/KimKardashian/status/86527387122147329","I dyed my hair lighter for summer but u can't really tell in these pics I'm trying to take. I'm loving it! I feel younger!lol",2,2
6900,NA,"6/30/2011","/KimKardashian/status/86513577195880448","I just got some fab make up today from MAC! Have u guys tried their new collection? I think its called surf baby...fun summer colors",0,1
6901,NA,"6/30/2011","/KimKardashian/status/86463133077606400","Great workout today! Went hard!",0,2
6902,NA,"6/30/2011","/KimKardashian/status/86340182873346048","#nowplaying I MISS YOU by BEYONCE",-1,0
6903,"Khloe","6/30/2011","/KimKardashian/status/86332525932322816","So annoyed @KhloeKardashian didn't invite me to @rihanna #LoudTour tonight!!!! #NOTAGOODSISTER!!!!!",-1,9
6904,NA,"6/29/2011","/KimKardashian/status/86142428729442304","Bikini & a jean jacket...summertime swag! http://twitpic.com/5ipds7",0,1
6905,NA,"6/28/2011","/KimKardashian/status/85894507295539200","Late night snack! Yummy! http://twitpic.com/5ie1ep",0,2
6906,"Kourtney","6/28/2011","/KimKardashian/status/85845508186320897","Here's @KourtneyKardash & I backstage in our new season of K-Dash for QVC! Tune in NOW! http://twitpic.com/5ibnu3",0,2
6907,NA,"6/28/2011","/KimKardashian/status/85816405924118528","Beyonce's album comes out today!!!! I am so excited! She is my favorite singer!!!! I die for her! Has anyone heard it?",1,10
6908,"Kendall","6/28/2011","/KimKardashian/status/85774021920169984","How cute is this old school pic I found of Kendall and Kylie!? http://bit.ly/mGunfY  They look so adorable!!!",2,4
6908,"Kylie","6/28/2011","/KimKardashian/status/85774021920169984","How cute is this old school pic I found of Kendall and Kylie!? http://bit.ly/mGunfY  They look so adorable!!!",2,4
6909,NA,"6/28/2011","/KimKardashian/status/85761752440119296","I believe Casey is guilty but there's so many conflicting stories raising so much reasonable doubt- I feel this will be a shocking outcome",-3,0
6910,"Kris","6/28/2011","/KimKardashian/status/85760882533076992","What crazy testimony today! Casey's mom says one thing & her son says the opposite! Someone is lying here!",-2,3
6911,NA,"6/28/2011","/KimKardashian/status/85759812985569281","Who is into this Casey Anthony case? So many theories & stories! This is a mess! Who do u believe? Who is lying here?",-2,2
6912,NA,"6/28/2011","/KimKardashian/status/85608370379300864","Beauty fades but who u are inside is forever!",1,1
6913,"Kris","6/28/2011","/KimKardashian/status/85592655656001536","We were on fire tonight!!! U have to come next time! RT @KrisHumphries: I will some time, I'm just mad that I've never seen you in action",-1,4
6914,"Kim","6/28/2011","/KimKardashian/status/85591003318337537","Oh Henry, I luv u & miss u #HenryTheGiraffe RT @HenryKardash: Henry K fact: i love jamming out to j cole & my aunt's @KimKardashian song Jam",-1,0
6915,NA,"6/27/2011","/KimKardashian/status/85566355960627200","Log on to QVC.com to see KDash! http://twitpic.com/5hyqws",0,1
6916,"Kourtney","6/27/2011","/KimKardashian/status/85564344385028098","Stop being noisy! RT @KourtneyKardash Listening to my sister @KimKardashian talking on the phone and cracking up! She makes me laugh so hard",-2,2
6916,"Kim","6/27/2011","/KimKardashian/status/85564344385028098","Stop being noisy! RT @KourtneyKardash Listening to my sister @KimKardashian talking on the phone and cracking up! She makes me laugh so hard",-2,2
6917,"Kourtney","6/27/2011","/KimKardashian/status/85530160673206272","Got tips from YOU, the QVC King! LOL RT @kenpaves: @KourtneyKardash @KimKardashian Looking good on @QVC girls!!!!",1,5
6917,"Kim","6/27/2011","/KimKardashian/status/85530160673206272","Got tips from YOU, the QVC King! LOL RT @kenpaves: @KourtneyKardash @KimKardashian Looking good on @QVC girls!!!!",1,5
6918,"Kourtney","6/27/2011","/KimKardashian/status/85478673079214080","Hi Philly! Heading to QVC selling K-Dash tonight live with @KourtneyKardash. We have the cuttest stuff this season!",0,2
6919,NA,"6/27/2011","/KimKardashian/status/85410858829754369","Happy Birthday @VeraWangGang!!!!",1,4
6920,"Khloe","6/27/2011","/KimKardashian/status/85336475838849024","Everyone wish my sis @KhloeKardashian a very Happy Birthday!",1,1
6921,"Khloe","6/26/2011","/KimKardashian/status/85208255332220928","HAPPY BIRTHDAY @KhloeKardashian Its past midnight here on the east coast! I love you!!!",2,4
6922,NA,"6/26/2011","/KimKardashian/status/85196910520049664","Turn it on...KEEPING UP WITH THE KARDASHIANS! NOW ON E! Let's go!",0,3
6923,NA,"6/26/2011","/KimKardashian/status/85165752423956481","#KUWTK starts now East Coast!",0,1
6924,NA,"6/26/2011","/KimKardashian/status/85083466311540736","The 3B's...Bergdorff's, Barney's & Bendel's baby!!!",0,3
6925,NA,"6/26/2011","/KimKardashian/status/85044682962386944","This is one of my fav season 6 promo pics! http://bit.ly/jSbo7O Don't miss tonight's episode!",0,2
6926,"Kim","6/26/2011","/KimKardashian/status/85035278049361920","Ummm FALSE! This is ridiculous! #QuickTrim RT @KimKFanNet: Report: Kim Kardashian’s ice cube diet http://bit.ly/mjfz4j",-2,2
6927,"Kim","6/26/2011","/KimKardashian/status/85032168459468800","Thanks for motivating me to get up early!  RT @heidiklum: We ran 4 miles today! Thanks for coming @KimKardashian http://tinyurl.com/3qe7hbj ",0,2
6928,NA,"6/26/2011","/KimKardashian/status/84963862046187520","Just finished a 4 mile run in the city. Its gonna be such a beautiful day in New York! Such a great way to start the day!",2,2
6929,NA,"6/25/2011","/KimKardashian/status/84764162164666369","Driving down NYC and look who I see! Get ready for Sunday! http://twitpic.com/5gvmiu",1,2
